Time(secs)	PressureM1Condense(Bar)	PressureM3Tank(Bar)	PressureFPSafety(Bar)	Still (mbar)	Forepump (mbar)	Dewar (mbar)	Input Water Temp	Output Water Temp	Helium Temp	Oil Temp	Motor Current	4K Head X55749 t(s)	4K Head X55749 T(K)	4K Head X55749 R(Ohm)	4K Plate X55750 t(s)	4K Plate X55750 T(K)	4K Plate X55750 R(Ohm)	Still t(s)	Still T(K)	Still R(Ohm)	100mK Plate t(s)	100mK Plate T(K)	100mK Plate R(Ohm)	M/C X55751 t(s)	M/C X55751 T(K)	M/C X55751 R(Ohm)	M/C RuO2 t(s)	M/C RuO2 T(K)	M/C RuO2 R(Ohm)	Mag Top X48230 t(s)	Mag Top X48230 T(K)	Mag Top X48230 R(Ohm)	Mag Bottom X52698 t(s)	Mag Bottom X52698 T(K)	Mag Bottom X52698 R(Ohm)	70K Head PT100 t(s)	70K Head PT100 T(K)	70K Head PT100 R(Ohm)	70K Plate PT100 t(s)	70K Plate PT100 T(K)	70K Plate PT100 R(Ohm)	chan[10] t(s)	chan[10] T(K)	chan[10] R(Ohm)	chan[11] t(s)	chan[11] T(K)	chan[11] R(Ohm)	chan[12] t(s)	chan[12] T(K)	chan[12] R(Ohm)	chan[13] t(s)	chan[13] T(K)	chan[13] R(Ohm)	chan[14] t(s)	chan[14] T(K)	chan[14] R(Ohm)	chan[15] t(s)	chan[15] T(K)	chan[15] R(Ohm)	Still heater (W)	chamber heater (W)	
1361479222	2.87911618396558	0.684542374950407	0.0246101260414441	0.5	0.56	0.00026	10.9	30.3	59	31.9	24	1361479183	148.374018160312	134.656	1361479197	203.826697136016	78.773	1361479212	239.880815227692	2204.6	1361479100	240.050148254169	2204.59	1361479114	232.438704174573	72.434	1361479129	202.984538450655	2206.78	1361479143	268.813588033758	97.48	0	0	0	1361479157	120.31806657204	38.575	1361479172	186.291841502787	65.626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361479282	2.87179174169134	0.684542374950407	0.0250007629627369	0.5	0.56	0.00026	10.9	30.3	59	31.9	24	1361479183	148.374018160312	134.656	1361479197	203.826697136016	78.773	1361479212	239.880815227692	2204.6	1361479226	236.832952086787	2204.78	1361479240	231.463496718377	72.701	1361479254	235.647739175399	2204.85	1361479269	268.338087972968	97.634	0	0	0	1361479157	120.31806657204	38.575	1361479172	186.291841502787	65.626	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361479342	2.8766747032075	0.684542374950407	0.0246101260414441	0.5	0.56	0.00026	11.1	30.5	58.8	31.9	24	1361479309	147.809051184208	135.167	1361479323	203.122403045025	79.011	1361479337	195.711136370193	2207.21	1361479226	236.832952086787	2204.78	1361479240	231.463496718377	72.701	1361479254	235.647739175399	2204.85	1361479269	268.338087972968	97.634	0	0	0	1361479283	119.913771862338	38.406	1361479297	185.602245823922	65.348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361479402	2.87423322244942	0.684151738029115	0.0246101260414441	0.51	0.56	0.00026	11.2	30.5	59	32.1	23	1361479309	147.809051184208	135.167	1361479323	203.122403045025	79.011	1361479337	195.711136370193	2207.21	1361479352	243.436970093541	2204.39	1361479366	230.496373460195	72.968	1361479380	230.737972223854	2205.14	1361479395	267.784413337096	97.814	0	0	0	1361479283	119.913771862338	38.406	1361479297	185.602245823922	65.348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361479462	2.8644672994171	0.684151738029115	0.0250007629627369	0.51	0.56	0.00026	11.3	30.5	59	32.2	23	1361479435	147.281082806508	135.648	1361479449	202.402253815177	79.256	1361479337	195.711136370193	2207.21	1361479352	243.436970093541	2204.39	1361479366	230.496373460195	72.968	1361479380	230.737972223854	2205.14	1361479395	267.784413337096	97.814	0	0	0	1361479409	119.526323276781	38.244	1361479423	184.912867398281	65.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361479522	2.86935026093326	0.684542374950407	0.0246101260414441	0.51	0.57	0.00025	11.2	30.5	59	32.3	24	1361479435	147.281082806508	135.648	1361479449	202.402253815177	79.256	1361479463	216.520221249302	2205.98	1361479478	256.479103640329	2203.62	1361479492	229.351346872261	73.287	1361479509	266.644964592396	2203.02	1361479395	267.784413337096	97.814	0	0	0	1361479409	119.526323276781	38.244	1361479423	184.912867398281	65.07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361479582	2.86202581865902	0.684151738029115	0.0246101260414441	0.51	0.57	0.00025	11.2	30.6	59.1	32.3	24	1361479563	146.729637623397	136.154	1361479578	201.82382199965	79.454	1361479463	216.520221249302	2205.98	1361479478	256.479103640329	2203.62	1361479492	229.351346872261	73.287	1361479509	266.644964592396	2203.02	1361479523	267.303327039991	97.971	0	0	0	1361479538	119.162880579459	38.092	1361479552	184.253450384884	64.804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361479642	2.87423322244942	0.684542374950407	0.0242194891201514	0.51	0.57	0.00025	11	30.5	59	32.2	23	1361479563	146.729637623397	136.154	1361479578	201.82382199965	79.454	1361479592	269.356328451549	2202.86	1361479606	242.082204485696	2204.47	1361479621	228.323685161315	73.576	1361479635	254.446263607287	2203.74	1361479523	267.303327039991	97.971	0	0	0	1361479538	119.162880579459	38.092	1361479552	184.253450384884	64.804	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361479702	2.87423322244942	0.684542374950407	0.0242194891201514	0.51	0.57	0.00025	10.9	30.4	59	32.2	23	1361479689	146.176822849206	136.665	1361479578	201.82382199965	79.454	1361479592	269.356328451549	2202.86	1361479606	242.082204485696	2204.47	1361479621	228.323685161315	73.576	1361479635	254.446263607287	2203.74	1361479649	266.762999961603	98.148	0	0	0	1361479664	118.787573438898	37.935	1361479678	183.60662303921	64.543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361479762	2.87179174169134	0.684542374950407	0.0242194891201514	0.52	0.57	0.00025	10.7	30.2	58.9	32	24	1361479689	146.176822849206	136.665	1361479703	201.205095201125	79.667	1361479718	272.237368341671	2202.69	1361479732	265.967154396342	2203.06	1361479746	227.2419487854	73.883	1361479761	228.706533386547	2205.26	1361479649	266.762999961603	98.148	0	0	0	1361479664	118.787573438898	37.935	1361479678	183.60662303921	64.543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361479822	2.85958433790094	0.684542374950407	0.0242194891201514	0.52	0.57	0.00025	10.8	30.3	58.9	32	24	1361479815	145.67194271245	137.135	1361479703	201.205095201125	79.667	1361479718	272.237368341671	2202.69	1361479732	265.967154396342	2203.06	1361479746	227.2419487854	73.883	1361479761	228.706533386547	2205.26	1361479775	266.261244466951	98.313	0	0	0	1361479789	118.386073357843	37.767	1361479804	182.925309202707	64.268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361479882	2.86935026093326	0.684151738029115	0.026563310647908	0.52	0.58	0.00025	10.8	30.3	58.9	31.9	23	1361479815	145.67194271245	137.135	1361479829	200.575593957711	79.885	1361479844	239.711482969255	2204.61	1361479858	272.830551214979	2201.2	1361479872	226.285009741258	74.157	1361479761	228.706533386547	2205.26	1361479775	266.261244466951	98.313	0	0	0	1361479789	118.386073357843	37.767	1361479804	182.925309202707	64.268	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361479942	2.86935026093326	0.684151738029115	0.0242194891201514	0.52	0.58	0.00025	10.9	30.4	59	31.9	23	1361479941	145.171519453215	137.604	1361479829	200.575593957711	79.885	1361479844	239.711482969255	2204.61	1361479858	272.830551214979	2201.2	1361479872	226.285009741258	74.157	1361479886	252.244145149448	2203.87	1361479901	265.700880974358	98.498	0	0	0	1361479915	118.039625843032	37.622	1361479929	182.29621430381	64.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361480002	2.85714285714286	0.684542374950407	0.0234382152775658	0.52	0.58	0.00025	11	30.5	58.9	32	24	1361479941	145.171519453215	137.604	1361479955	199.866890732322	80.132	1361479969	269.356328451549	2202.86	1361479984	250.04215658451	2204	1361479998	225.370493012814	74.421	1361479886	252.244145149448	2203.87	1361479901	265.700880974358	98.498	0	0	0	1361479915	118.039625843032	37.622	1361479929	182.29621430381	64.014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361480062	2.86935026093326	0.684542374950407	0.0234382152775658	0.52	0.58	0.00025	11.1	30.5	59.1	32.1	24	1361479941	145.171519453215	137.604	1361479955	199.866890732322	80.132	1361479969	269.356328451549	2202.86	1361479984	250.04215658451	2204	1361479998	225.370493012814	74.421	1361480012	272.91529239491	2202.65	1361480027	265.317544089338	98.625	0	0	0	1361480041	117.681315139741	37.472	1361480055	181.684633430119	63.767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361480122	2.8644672994171	0.684542374950407	0.0257820368053224	0.52	0.58	0.00025	11.2	30.6	59	32.1	23	1361480067	144.663877900055	138.083	1361480081	199.188526590992	80.37	1361480095	236.832952086787	2204.78	1361480110	221.428118521434	2205.69	1361479998	225.370493012814	74.421	1361480012	272.91529239491	2202.65	1361480027	265.317544089338	98.625	0	0	0	1361480041	117.681315139741	37.472	1361480055	181.684633430119	63.767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361480182	2.85470137638478	0.684151738029115	0.0234382152775658	0.53	0.58	0.00026	11.2	30.6	59	32.2	23	1361480067	144.663877900055	138.083	1361480081	199.188526590992	80.37	1361480095	236.832952086787	2204.78	1361480110	221.428118521434	2205.69	1361480124	224.350339331036	74.718	1361480138	258.342637586503	2203.51	1361480152	264.770092778982	98.807	0	0	0	1361480167	117.32547713179	37.323	1361480181	181.016303741412	63.497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
1361480242	2.85958433790094	0.684151738029115	0.0234382152775658	0.53	0.59	0.00026	11.2	30.6	59.1	32.3	24	1361480192	144.155492271124	138.566	1361480207	198.630343511526	80.567	1361480221	179.647014365924	2208.16	1361480235	213.812692034379	2206.14	1361480124	224.350339331036	74.718	1361480138	258.342637586503	2203.51	1361480152	264.770092778982	98.807	0	0	0	1361480167	117.32547713179	37.323	1361480181	181.016303741412	63.497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
